  dataset        a v_congruent t0_congruent v_incongruent t0_incongruent  penalty      fit     time   method
 flanker_std_DDM_subject232   1.4465   6.9975   0.3625   4.2474   0.3778   0.0000 -92.7099   0.0050       ML
 flanker_std_DDM_subject233   2.2815   1.7081   0.3232   1.5522   0.3969   0.0000  30.6712   0.0040       ML
 flanker_std_DDM_subject236   0.9544   3.9026   0.3466   3.2451   0.4259   0.0000 -74.2663   0.0050       ML
 flanker_std_DDM_subject237   1.3588   4.4174   0.3171   3.4215   0.3779   0.0000 -66.4640   0.0050       ML
 flanker_std_DDM_subject238   1.2682   3.8984   0.4030   4.7742   0.4529   0.0000 -76.9020   0.0040       ML
 flanker_std_DDM_subject239  10.0000  10.9515   0.1206  10.7037   0.1674   0.0000 -87.3276   0.0080       ML
 flanker_std_DDM_subject24   1.1385   3.7611   0.3152   2.9080   0.3589   0.0000 -60.1584   0.0040       ML
 flanker_std_DDM_subject240   3.6442   8.4656   0.2550  10.0556   0.3453   0.0000 -106.1201   0.0060       ML
 flanker_std_DDM_subject241   1.7873   5.0784   0.3133   4.3514   0.3376   0.0000 -71.1010   0.0040       ML
 flanker_std_DDM_subject242   1.5226   4.5090   0.4711   2.4958   0.4923   0.0000 -49.7173   0.0050       ML
 flanker_std_DDM_subject243   1.4656   2.5597   0.3274   1.2088   0.3456   0.0000  -2.0491   0.0040       ML
 flanker_std_DDM_subject244   1.1331   5.0238   0.3406   1.8844   0.3483   0.0000 -57.9317   0.0040       ML
 flanker_std_DDM_subject245   1.5781   3.1848   0.4172   2.0105   0.3898   0.0000 -22.8420   0.0040       ML
 flanker_std_DDM_subject247   1.3555   4.2727   0.3732   3.8867   0.4035   0.0000 -70.3686   0.0040       ML
 flanker_std_DDM_subject248   3.2806   6.0998   0.2737   4.1700   0.2809   0.0000 -54.1752   0.0060       ML
 flanker_std_DDM_subject249   8.1185   9.6253   0.0859   9.0013   0.1330   0.0000 -79.7827   0.0070       ML
 flanker_std_DDM_subject25   1.7965   4.1651   0.2684   2.6816   0.2402   0.0000 -42.0357   0.0050       ML
 flanker_std_DDM_subject252   6.9534   8.6935   0.1462   8.8385   0.2023   0.0000 -79.2623   0.0280       ML
 flanker_std_DDM_subject253   1.5220   4.6063   0.3360   3.6845   0.3699   0.0000 -66.4795   0.0050       ML
 flanker_std_DDM_subject254   0.9903   6.0217   0.3432   3.5596   0.3700   0.0000 -95.8910   0.0050       ML
 flanker_std_DDM_subject255   0.8628   4.7522   0.3316   3.8198   0.4138   0.0000 -92.4776   0.0050       ML
 flanker_std_DDM_subject256   1.1703   7.1410   0.3669   3.5946   0.3912   0.0000 -96.2805   0.0040       ML
 flanker_std_DDM_subject257   1.2307   3.7215   0.3661   3.0956   0.3923   0.0000 -58.0959   0.0050       ML
 flanker_std_DDM_subject258   6.4587   8.7064   0.1713  12.2540   0.3036   0.0000 -97.2646   0.0070       ML
 flanker_std_DDM_subject259   1.5071   3.8360   0.3502   3.3940   0.4219   0.0000 -55.1459   0.0040       ML
 flanker_std_DDM_subject260   1.9998   4.6062   0.3330   5.9298   0.4249   0.0000 -76.4208   0.0050       ML
 flanker_std_DDM_subject261   1.2043   3.9524   0.4624   3.0146   0.6045   0.0000 -60.6234   0.0050       ML
 flanker_std_DDM_subject262   5.4324   9.8427   0.1989   9.2338   0.2439   0.0000 -95.4916   0.0070       ML
 flanker_std_DDM_subject263   1.2905   3.2093   0.3194   2.1748   0.3762   0.0000 -36.8121   0.0050       ML
 flanker_std_DDM_subject264   1.1557   4.9233   0.3140   2.0802   0.3004   0.0000 -60.7454   0.0040       ML
 flanker_std_DDM_subject266   1.4219   5.2147   0.2970   2.9120   0.3193   0.0000 -65.2800   0.0050       ML
 flanker_std_DDM_subject267   7.1165   9.4884   0.1520  10.8853   0.2382   0.0000 -92.4921   0.0080       ML
 flanker_std_DDM_subject268   1.3666   5.0042   0.3871   3.7531   0.4097   0.0000 -75.3693   0.0040       ML
 flanker_std_DDM_subject27   4.1310   6.8068   0.2661   6.1936   0.2597   0.0000 -69.0132   0.0050       ML
 flanker_std_DDM_subject271   1.3770   3.5395   0.3980   2.2053   0.4168   0.0000 -39.0423   0.0050       ML
 flanker_std_DDM_subject272   3.6180   9.6227   0.2989   6.8333   0.3198   0.0000 -94.3400   0.0070       ML
 flanker_std_DDM_subject273   2.9564   7.0552   0.2639   8.3729   0.4023   0.0000 -96.4838   0.0050       ML
 flanker_std_DDM_subject274   1.2570   2.8993   0.4398   3.5159   0.5071   0.0000 -50.6477   0.0040       ML
 flanker_std_DDM_subject276   9.7959  10.4747   0.0655  11.3828   0.1633   0.0000 -88.7265   0.0100       ML
 flanker_std_DDM_subject277   1.6118   3.8285   0.3504   3.2359   0.3549   0.0000 -50.4400   0.0040       ML
 flanker_std_DDM_subject278   1.4168   2.6514   0.2736   2.7666   0.3244   0.0000 -33.3003   0.0040       ML
 flanker_std_DDM_subject279   1.0368   3.3670   0.3160   1.4593   0.3057   0.0000 -39.0347   0.0040       ML
 flanker_std_DDM_subject28   1.5600   4.8914   0.3697   3.4884   0.3935   0.0000 -65.7862   0.0050       ML
 flanker_std_DDM_subject280   1.2383   5.6004   0.3455   4.4799   0.4080   0.0000 -92.0881   0.0040       ML
 flanker_std_DDM_subject281   1.7121   1.8750   0.2714   1.5788   0.3240   0.0000  13.7404   0.0040       ML
 flanker_std_DDM_subject282   7.3363   8.4772   0.0354   8.6317   0.1342   0.0000 -75.1582   0.0070       ML
 flanker_std_DDM_subject283   2.0182   7.4139   0.3419   6.2010   0.3845   0.0000 -97.8254   0.0060       ML
 flanker_std_DDM_subject284  10.0000   9.0529   0.0407  11.1138   0.1535   0.0000 -80.0654   0.0080       ML
 flanker_std_DDM_subject285   1.3863   3.7394   0.3327   3.0916   0.3657   0.0000 -54.2130   0.0040       ML
 flanker_std_DDM_subject286  10.0000   9.5605   0.0648  10.6455   0.1872   0.0000 -80.7945   0.0080       ML
 flanker_std_DDM_subject287   2.0696   4.1643   0.3492   4.8609   0.4301   0.0000 -61.1816   0.0050       ML
 flanker_std_DDM_subject288   2.5442   6.2123   0.3286   7.6378   0.4050   0.0000 -92.0606   0.0050       ML
 flanker_std_DDM_subject289   1.1541   5.4534   0.3508   2.3852   0.3386   0.0000 -69.0084   0.0050       ML
 flanker_std_DDM_subject290   1.6765   5.5625   0.3368   3.3749   0.3598   0.0000 -66.2334   0.0090       ML
 flanker_std_DDM_subject292   1.3516   2.8655   0.3130   1.4588   0.3054   0.0000 -16.1919   0.0040       ML
 flanker_std_DDM_subject293   2.1735   9.9758   0.2976   8.2662   0.3822   0.0000 -122.9400   0.0060       ML
 flanker_std_DDM_subject294   1.2220   3.3426   0.3552   3.2210   0.4439   0.0000 -55.8928   0.0050       ML
 flanker_std_DDM_subject295   1.7819   5.4778   0.3658   4.9081   0.4313   0.0000 -77.8453   0.0050       ML
 flanker_std_DDM_subject296   1.3479   2.4714   0.2559   1.6772   0.2772   0.0000 -14.7399   0.0040       ML
 flanker_std_DDM_subject298   1.4946   4.5305   0.3580   4.8972   0.4301   0.0000 -74.3104   0.0020       ML
 flanker_std_DDM_subject299   8.5046  11.5002   0.2139   7.1526   0.1156   0.0000 -74.2710   0.0090       ML
 flanker_std_DDM_subject3   2.6047   4.2649   0.3273   2.6458   0.2806   0.0000 -26.7828   0.0050       ML
 flanker_std_DDM_subject30   0.9098   5.1046   0.3936   4.9412   0.4272   0.0000 -103.8168   0.0050       ML
 flanker_std_DDM_subject300   1.1002   4.5557   0.3217   2.4994   0.3455   0.0000 -67.2272   0.0050       ML
 flanker_std_DDM_subject302   1.7127   3.8641   0.2595   5.3363   0.4228   0.0000 -69.8196   0.0040       ML
 flanker_std_DDM_subject303   9.9986  11.5508   0.0306   9.6237   0.0336   0.0000 -84.7863   0.0090       ML
 flanker_std_DDM_subject305   1.0948   3.1432   0.3498   2.0818   0.3475   0.0000 -43.7766   0.0070       ML
 flanker_std_DDM_subject306   1.1385   5.2456   0.3271   4.2631   0.3752   0.0000 -90.8058   0.0040       ML
 flanker_std_DDM_subject307  10.0000  11.3416   0.2146   9.8997   0.2252   0.0000 -85.5533   0.0080       ML
 flanker_std_DDM_subject308   0.8340   1.4357   0.2986   0.8660   0.2998   0.0000 -26.1084   0.0050       ML
 flanker_std_DDM_subject309   1.4334   5.6228   0.2954   4.8497   0.3330   0.0000 -89.2090   0.0050       ML
 flanker_std_DDM_subject31   1.4017   3.6958   0.3461   2.2967   0.3717   0.0000 -39.5495   0.0050       ML
 flanker_std_DDM_subject310   1.4874   5.3267   0.4574   3.8751   0.5050   0.0000 -74.9546   0.0050       ML
 flanker_std_DDM_subject311   1.7917   2.8779   0.2947   3.2078   0.3416   0.0000 -33.2053   0.0050       ML
 flanker_std_DDM_subject312   2.0193   4.2613   0.3455   4.2998   0.3856   0.0000 -58.4847   0.0050       ML
 flanker_std_DDM_subject313   1.0998   4.4613   0.3516   1.6398   0.3432   0.0000 -53.5531   0.0050       ML
 flanker_std_DDM_subject314   1.5606   3.4014   0.4035   3.0166   0.4791   0.0000 -44.0831   0.0050       ML
 flanker_std_DDM_subject315   1.2302   2.8465   0.3001   3.6142   0.3630   0.0000 -55.0448   0.0050       ML
 flanker_std_DDM_subject316   1.7686   3.8427   0.3669   3.3091   0.4048   0.0000 -47.6840   0.0050       ML
 flanker_std_DDM_subject317   1.2872   3.0133   0.4115   4.1700   0.4935   0.0000 -59.4017   0.0050       ML
 flanker_std_DDM_subject318   1.2098   6.8372   0.3019   2.1971   0.3119   0.0000 -73.2176   0.0050       ML
 flanker_std_DDM_subject319   8.1847   8.8263   0.1014  11.8027   0.2500   0.0000 -88.2558   0.0090       ML
 flanker_std_DDM_subject32   3.3223  11.2840   0.3023   7.6688   0.3246   0.0000 -110.1086   0.0080       ML
 flanker_std_DDM_subject320   3.9264   4.8230   0.2428   4.4429   0.2792   0.0000 -39.6890   0.0060       ML
 flanker_std_DDM_subject321   3.3520   7.4290   0.3373   5.5704   0.3477   0.0000 -74.6921   0.0070       ML
 flanker_std_DDM_subject322   1.3511   3.9203   0.3164   2.8716   0.3216   0.0000 -54.6055   0.0070       ML
 flanker_std_DDM_subject323   1.0546   7.0575   0.3693   5.1315   0.4073   0.0000 -112.9859   0.0050       ML
 flanker_std_DDM_subject324   1.8009   4.9984   0.3885   5.7663   0.4607   0.0000 -81.7757   0.0060       ML
 flanker_std_DDM_subject325   4.3624   7.6586   0.2189   9.8916   0.3506   0.0000 -92.8060   0.0060       ML
 flanker_std_DDM_subject328   2.1908   6.1684   0.2893   3.3814   0.2514   0.0000 -60.0904   0.0040       ML
 flanker_std_DDM_subject329   1.5431   3.7509   0.3660   4.4654   0.4610   0.0000 -63.7010   0.0040       ML
 flanker_std_DDM_subject330   1.1485   4.6673   0.3546   3.9492   0.3817   0.0000 -80.5661   0.0040       ML
 flanker_std_DDM_subject331   1.5696   4.8355   0.3232   2.5903   0.3027   0.0000 -52.8964   0.0040       ML
 flanker_std_DDM_subject332   1.0671   4.5151   0.3856   2.6512   0.4084   0.0000 -68.6585   0.0050       ML
 flanker_std_DDM_subject333   1.2101   4.0175   0.3562   2.1783   0.3771   0.0000 -50.0973   0.0050       ML
 flanker_std_DDM_subject334   1.3841   2.6632   0.2681   1.5752   0.3186   0.0000 -19.0898   0.0050       ML
 flanker_std_DDM_subject335  10.0000  12.2070   0.1212   9.7630   0.1359   0.0000 -88.3271   0.0070       ML
 flanker_std_DDM_subject336   1.1545   3.6189   0.3824   1.6228   0.3765   0.0000 -41.8259   0.0050       ML
 flanker_std_DDM_subject337   1.1461   5.9869   0.3365   2.1311   0.3227   0.0000 -70.7812   0.0050       ML
 flanker_std_DDM_subject338   1.2653   5.5831   0.3098   3.4991   0.3301   0.0000 -80.9561   0.0060       ML
 flanker_std_DDM_subject339   2.7700   4.7291   0.2922   4.9057   0.3136   0.0000 -55.5235   0.0040       ML
 flanker_std_DDM_subject34   1.2183   5.5425   0.2760   3.0010   0.3019   0.0000 -74.2429   0.0040       ML
 flanker_std_DDM_subject340   3.2778   1.5669   0.2113   1.6901   0.3462   0.0000  42.3829   0.0040       ML
 flanker_std_DDM_subject341   1.5491   5.8150   0.3407   3.8362   0.3514   0.0000 -77.6059   0.0050       ML
 flanker_std_DDM_subject342   0.9414   3.7330   0.3339   1.7706   0.3604   0.0000 -58.3453   0.0060       ML
 flanker_std_DDM_subject343   1.3471   4.7328   0.3361   3.2546   0.3806   0.0000 -67.7792   0.0050       ML
 flanker_std_DDM_subject344   2.2983   4.8532   0.3218   5.2102   0.3796   0.0000 -67.3038   0.0060       ML
 flanker_std_DDM_subject346   9.9909  13.9343   0.1245   9.6160   0.0777   0.0000 -93.6490   0.0120       ML
 flanker_std_DDM_subject347   1.0705   4.3663   0.3297   1.7784   0.3517   0.0000 -53.9832   0.0050       ML
 flanker_std_DDM_subject348   1.6455   6.0614   0.3485   3.5067   0.3396   0.0000 -72.8754   0.0050       ML
 flanker_std_DDM_subject349   4.3790   7.0080   0.2566   7.7060   0.3007   0.0000 -78.4929   0.0050       ML
 flanker_std_DDM_subject35   1.5166   4.4090   0.4275   1.8675   0.3211   0.0000 -37.9299   0.0230       ML
 flanker_std_DDM_subject350   0.9987   3.4396   0.3217   1.9225   0.3505   0.0000 -50.0910   0.0050       ML
 flanker_std_DDM_subject351   1.1047   4.7511   0.3470   2.3205   0.3858   0.0000 -63.6799   0.0050       ML
 flanker_std_DDM_subject353   1.0311   3.4683   0.3322   2.6077   0.3660   0.0000 -58.7561   0.0050       ML
 flanker_std_DDM_subject354   1.2548   7.6694   0.3809   4.1365   0.4157   0.0000 -100.4439   0.0050       ML
 flanker_std_DDM_subject356   1.6087   4.5862   0.3299   2.9077   0.3558   0.0000 -52.5450   0.0060       ML
 flanker_std_DDM_subject357   1.1573   3.7094   0.3372   2.5553   0.3545   0.0000 -54.5785   0.0050       ML
 flanker_std_DDM_subject359   0.9415   6.1489   0.3570   2.4220   0.3334   0.0000 -85.2679   0.0050       ML
 flanker_std_DDM_subject36   1.6578   3.4914   0.4146   3.7373   0.4815   0.0000 -51.5494   0.0040       ML
 flanker_std_DDM_subject360   2.9200   9.2692   0.3778   9.7771   0.4386   0.0000 -110.7600   0.0090       ML
 flanker_std_DDM_subject362   5.3646   7.1849   0.2543   6.6098   0.2899   0.0000 -65.4652   0.0060       ML
 flanker_std_DDM_subject363   3.6655   6.9744   0.3019   5.1698   0.3274   0.0000 -64.4918   0.0040       ML
 flanker_std_DDM_subject367   4.7749   7.8648   0.2099   9.5151   0.3079   0.0000 -90.7619   0.0080       ML
 flanker_std_DDM_subject368   1.3971   3.0179   0.3084   3.2574   0.3566   0.0000 -44.9815   0.0040       ML
 flanker_std_DDM_subject369   1.4565   2.4561   0.3549   2.7433   0.4022   0.0000 -28.2838   0.0040       ML
 flanker_std_DDM_subject37  10.0000  11.6014   0.0695  11.4884   0.1455   0.0000 -93.8707   0.0100       ML
 flanker_std_DDM_subject370   3.1233   6.8560   0.3148   5.8238   0.3917   0.0000 -75.5443   0.0050       ML
 flanker_std_DDM_subject371   1.3566   5.4081   0.4220   3.8718   0.5076   0.0000 -80.5863   0.0050       ML
 flanker_std_DDM_subject372   2.2393   6.6238   0.3433   5.1770   0.3652   0.0000 -80.9895   0.0070       ML
 flanker_std_DDM_subject373   1.5055   2.7049   0.2818   1.9552   0.3060   0.0000 -18.0704   0.0040       ML
 flanker_std_DDM_subject374   2.2889   5.0836   0.3095   4.6905   0.4357   0.0000 -65.1133   0.0050       ML
 flanker_std_DDM_subject375   1.2261   4.6890   0.2822   1.9167   0.2316   0.0000 -52.5909   0.0070       ML
 flanker_std_DDM_subject376   1.1230   4.4760   0.3467   2.5768   0.4014   0.0000 -64.8710   0.0060       ML
 flanker_std_DDM_subject378   1.7834   4.9063   0.4264   3.7917   0.4732   0.0000 -64.0454   0.0050       ML
 flanker_std_DDM_subject379   3.5622   7.0672   0.3257  10.0839   0.4528   0.0000 -96.8202   0.0050       ML
 flanker_std_DDM_subject380   1.4991   6.9361   0.3272   4.2594   0.3615   0.0000 -91.1701   0.0060       ML
 flanker_std_DDM_subject381   1.7189   5.2254   0.3040   5.2079   0.3499   0.0000 -82.5384   0.0280       ML
 flanker_std_DDM_subject382   9.9944  10.2034   0.0542  10.1402   0.0969   0.0000 -81.4078   0.0090       ML
 flanker_std_DDM_subject383   1.3397   3.9589   0.3457   2.6207   0.3596   0.0000 -51.7885   0.0050       ML
 flanker_std_DDM_subject384   1.4613   5.6021   0.3240   3.0404   0.3189   0.0000 -68.6985   0.0050       ML
 flanker_std_DDM_subject385   1.1605   5.5696   0.2715   3.5394   0.2982   0.0000 -85.2251   0.0060       ML
 flanker_std_DDM_subject386   1.4710   3.9763   0.3436   1.9728   0.3501   0.0000 -36.4540   0.0050       ML
 flanker_std_DDM_subject388  10.0000  11.7192   0.1998   8.2348   0.1251   0.0000 -79.7848   0.0090       ML
 flanker_std_DDM_subject389   1.2455   4.0894   0.2920   2.8743   0.3313   0.0000 -59.2802   0.0050       ML
 flanker_std_DDM_subject39   1.4099   3.6210   0.3393   3.5865   0.3841   0.0000 -57.3297   0.0040       ML
 flanker_std_DDM_subject390   7.1462   8.3111   0.1622   5.8565   0.1167   0.0000 -56.8399   0.0080       ML
 flanker_std_DDM_subject391   1.3327   6.5128   0.3217   5.4770   0.3488   0.0000 -102.1162   0.0070       ML
 flanker_std_DDM_subject392   4.9049   9.0411   0.2674   7.5926   0.3188   0.0000 -85.8202   0.0050       ML
 flanker_std_DDM_subject393   1.3220   4.9398   0.2803   3.5845   0.2988   0.0000 -74.7737   0.0040       ML
 flanker_std_DDM_subject394   5.2649   7.4623   0.1926   6.1934   0.2275   0.0000 -63.9716   0.0260       ML
 flanker_std_DDM_subject396   1.7756   3.0986   0.3107   2.7414   0.3171   0.0000 -30.0767   0.0050       ML
 flanker_std_DDM_subject397   1.2366   4.7092   0.3477   2.1855   0.3454   0.0000 -56.3110   0.0060       ML
 flanker_std_DDM_subject398   1.3033   4.9629   0.4030   2.9965   0.4339   0.0000 -68.2229   0.0040       ML
 flanker_std_DDM_subject399   1.5631   4.7359   0.3691   3.1614   0.4032   0.0000 -60.6215   0.0050       ML
 flanker_std_DDM_subject4   1.4838   7.1853   0.3737   5.6108   0.4085   0.0000 -105.3010   0.0050       ML
 flanker_std_DDM_subject400   1.3037   3.8615   0.3468   2.1768   0.3175   0.0000 -45.1977   0.0050       ML
 flanker_std_DDM_subject401   1.9004   6.8183   0.3407   6.0534   0.3993   0.0000 -95.1928   0.0050       ML
 flanker_std_DDM_subject402   1.9749   4.6865   0.3280   2.9283   0.3819   0.0000 -46.6517   0.0050       ML
 flanker_std_DDM_subject403   1.4427   3.6561   0.2666   2.7081   0.2851   0.0000 -46.5054   0.0050       ML
 flanker_std_DDM_subject404   1.6930   3.3290   0.3374   3.5500   0.4087   0.0000 -46.2685   0.0040       ML
 flanker_std_DDM_subject406   2.1568   4.5555   0.3482   3.8549   0.3569   0.0000 -53.3837   0.0050       ML
 flanker_std_DDM_subject407   1.3640   2.7910   0.3406   2.0047   0.3333   0.0000 -26.7155   0.0050       ML
 flanker_std_DDM_subject408   1.3940   5.7365   0.3494   4.4528   0.3968   0.0000 -87.8899   0.0040       ML
 flanker_std_DDM_subject409   1.6122   3.8930   0.3857   3.2698   0.4904   0.0000 -52.7154   0.0050       ML
 flanker_std_DDM_subject410   1.3258   5.9102   0.3119   3.9866   0.3324   0.0000 -86.7207   0.0060       ML
 flanker_std_DDM_subject411   1.8065   5.5665   0.3621   5.1897   0.4053   0.0000 -82.8148   0.0060       ML
 flanker_std_DDM_subject412   1.7974   3.9876   0.3583   3.0538   0.3696   0.0000 -45.0027   0.0040       ML
 flanker_std_DDM_subject413   1.3296   5.3938   0.3193   4.5933   0.3720   0.0000 -96.0317   0.0090       ML
 flanker_std_DDM_subject414   2.3979   6.5686   0.3420   6.0846   0.4157   0.0000 -86.4044   0.0060       ML
 flanker_std_DDM_subject415  10.0000  11.2674   0.1921   9.9282   0.1989   0.0000 -83.8682   0.0130       ML
 flanker_std_DDM_subject416   1.6741   5.1446   0.2910   3.5590   0.3440   0.0000 -66.2315   0.0040       ML
 flanker_std_DDM_subject417   5.3091   6.7191   0.1729   5.7854   0.2047   0.0000 -56.4607   0.0070       ML
 flanker_std_DDM_subject418   3.7377   8.9001   0.3082   7.4983   0.3920   0.0000 -93.8560   0.0050       ML
 flanker_std_DDM_subject419   1.3409   6.0689   0.3736   2.5284   0.3976   0.0000 -69.9907   0.0040       ML
 flanker_std_DDM_subject42  10.0000  11.2542   0.0885  11.8729   0.1870   0.0000 -93.6920   0.0090       ML
 flanker_std_DDM_subject421   4.5782   7.4081   0.2002   7.4202   0.2727   0.0000 -77.7483   0.0060       ML
 flanker_std_DDM_subject422   1.2806   3.6248   0.4197   1.7386   0.4356   0.0000 -29.1576   0.0080       ML
 flanker_std_DDM_subject423   1.6845   3.8705   0.3146   3.4960   0.3429   0.0000 -51.3263   0.0070       ML
 flanker_std_DDM_subject424   1.1540   4.5320   0.4106   2.8978   0.4793   0.0000 -67.0371   0.0040       ML
 flanker_std_DDM_subject425   1.2426   6.7367   0.3765   2.7060   0.3680   0.0000 -79.2049   0.0050       ML
 flanker_std_DDM_subject426   1.5632   5.7653   0.3194   3.4063   0.3488   0.0000 -72.0912   0.0040       ML
 flanker_std_DDM_subject427   1.5454   5.1810   0.2966   4.5078   0.3743   0.0000 -92.1625   0.0040       ML
 flanker_std_DDM_subject429   8.1624  14.7477   0.2446  11.5208   0.2527   0.0000 -111.5707   0.0100       ML
 flanker_std_DDM_subject43   0.9187   4.9886   0.3732   3.3210   0.3970   0.0000 -87.5851   0.0050       ML
 flanker_std_DDM_subject430   2.2511   6.0956   0.2869   8.7872   0.4071   0.0000 -100.6927   0.0060       ML
 flanker_std_DDM_subject431   1.7044   4.4246   0.3013   3.0372   0.3416   0.0000 -51.5215   0.0040       ML
 flanker_std_DDM_subject432   1.5182   3.7087   0.3792   4.4721   0.4670   0.0000 -72.5284   0.0040       ML
 flanker_std_DDM_subject433   1.3985   5.0458   0.3643   2.6947   0.3796   0.0000 -62.7608   0.0050       ML
 flanker_std_DDM_subject434   1.3884   2.4962   0.3019   3.5444   0.4061   0.0000 -42.1219   0.0060       ML
 flanker_std_DDM_subject436   0.9391   5.6454   0.3534   4.0019   0.3801   0.0000 -99.9383   0.0070       ML
 flanker_std_DDM_subject437   1.4887   4.4557   0.3583   2.2438   0.3429   0.0000 -45.5377   0.0040       ML
 flanker_std_DDM_subject438   0.9080   5.4155   0.3232   2.5852   0.3356   0.0000 -84.1080   0.0050       ML
 flanker_std_DDM_subject439   1.4728   3.4872   0.3185   1.1733   0.3120   0.0000 -13.0262   0.0050       ML
 flanker_std_DDM_subject440   1.5823   3.5150   0.3639   2.3635   0.3767   0.0000 -35.2909   0.0040       ML
 flanker_std_DDM_subject443   2.6967   6.0986   0.2789   7.2557   0.3463   0.0000 -86.6648   0.0070       ML
 flanker_std_DDM_subject445   0.8948   6.2924   0.3505   2.4725   0.3623   0.0000 -89.2746   0.0050       ML
 flanker_std_DDM_subject446   1.8000   4.9695   0.4033   2.3707   0.4380   0.0000 -44.3221   0.0030       ML
 flanker_std_DDM_subject447   1.6593   6.3899   0.3293   3.9367   0.3681   0.0000 -80.1659   0.0040       ML
 flanker_std_DDM_subject448   2.2009   6.6711   0.3226   3.7300   0.2727   0.0000 -68.4586   0.0050       ML
 flanker_std_DDM_subject449   2.7659   5.8625   0.2793   5.7613   0.3360   0.0000 -73.4043   0.0050       ML
 flanker_std_DDM_subject45   2.0935   5.3805   0.3098   2.4661   0.3052   0.0000 -43.9525   0.0040       ML
 flanker_std_DDM_subject450   4.1742  10.3164   0.2329   8.7165   0.2588   0.0000 -103.9712   0.0070       ML
 flanker_std_DDM_subject451   2.4299   3.8602   0.3238   4.5315   0.4402   0.0000 -48.9704   0.0060       ML
 flanker_std_DDM_subject452   2.5074   6.5938   0.2924   7.7448   0.4061   0.0000 -95.8193   0.0060       ML
 flanker_std_DDM_subject454   1.3228   5.6062   0.3849   3.5363   0.4399   0.0000 -78.5755   0.0050       ML
 flanker_std_DDM_subject456   1.1984   4.6306   0.3767   2.6142   0.3962   0.0000 -61.9958   0.0040       ML
 flanker_std_DDM_subject458   1.2552   5.0622   0.3049   3.1073   0.3077   0.0000 -70.8516   0.0040       ML
 flanker_std_DDM_subject459   1.4206   5.9399   0.3355   2.3862   0.3152   0.0000 -64.2912   0.0050       ML
 flanker_std_DDM_subject46   1.1184   5.9222   0.4121   2.5999   0.4033   0.0000 -74.5444   0.0040       ML
 flanker_std_DDM_subject460   3.4012   7.0075   0.3064   7.5006   0.3993   0.0000 -86.0842   0.0070       ML
 flanker_std_DDM_subject462   4.5793   7.7858   0.2455   3.9741   0.1431   0.0000 -51.1801   0.0050       ML
 flanker_std_DDM_subject463   1.3069   3.6081   0.4993   2.5162   0.5580   0.0000 -46.7460   0.0050       ML
 flanker_std_DDM_subject464   1.0081   3.2059   0.2720   0.9077   0.3005   0.0000 -36.0251   0.0050       ML
 flanker_std_DDM_subject467   1.1560   6.4148   0.3537   1.7541   0.3154   0.0000 -67.3822   0.0060       ML
 flanker_std_DDM_subject468   1.8637   3.2645   0.3310   4.2602   0.3917   0.0000 -49.7920   0.0040       ML
 flanker_std_DDM_subject469   1.0358   3.8980   0.4036   3.8216   0.4453   0.0000 -75.5570   0.0050       ML
 flanker_std_DDM_subject47   1.8716   5.2457   0.3293   4.0734   0.3752   0.0000 -66.7653   0.0040       ML
 flanker_std_DDM_subject470   2.0914   7.8535   0.4168   6.3582   0.4846   0.0000 -100.1330   0.0050       ML
 flanker_std_DDM_subject471   1.5858   5.5344   0.3704   5.5965   0.4366   0.0000 -91.0436   0.0060       ML
 flanker_std_DDM_subject472   1.0726   4.5124   0.4047   2.6983   0.4326   0.0000 -67.9640   0.0130       ML
 flanker_std_DDM_subject473   1.0555   4.4521   0.3269   3.0612   0.3769   0.0000 -73.2802   0.0050       ML
 flanker_std_DDM_subject474   2.1426   3.4336   0.3726   3.5786   0.4865   0.0000 -38.0906   0.0040       ML
 flanker_std_DDM_subject475   1.3961   5.5638   0.3234   4.1599   0.3883   0.0000 -83.4684   0.0050       ML
 flanker_std_DDM_subject476   1.1099   6.7069   0.3277   4.2422   0.3646   0.0000 -100.2625   0.0050       ML
 flanker_std_DDM_subject477  10.0000  11.6084   0.1209   9.0557   0.0982   0.0000 -82.5520   0.0110       ML
 flanker_std_DDM_subject478   8.5449   9.4473   0.0000   9.4644   0.0772   0.0000 -79.5691   0.0080       ML
 flanker_std_DDM_subject479   1.4862   5.6433   0.3481   3.3532   0.3689   0.0000 -72.4211   0.0040       ML
 flanker_std_DDM_subject48   1.7611   4.5713   0.4365   4.3910   0.4890   0.0000 -66.1607   0.0050       ML
 flanker_std_DDM_subject480   2.3629   5.8293   0.2848   5.4205   0.3420   0.0000 -76.3474   0.0050       ML
 flanker_std_DDM_subject481   2.0208   6.4012   0.3680   5.7242   0.4298   0.0000 -88.9535   0.0050       ML
 flanker_std_DDM_subject482   0.9673   4.9210   0.3633   3.7645   0.4026   0.0000 -89.3936   0.0060       ML
 flanker_std_DDM_subject483   1.9811   1.3127   0.2592   0.9829   0.3524   0.0000  48.7511   0.0250       ML
 flanker_std_DDM_subject484   1.2968   5.7306   0.3212   3.5782   0.3454   0.0000 -81.1728   0.0050       ML
 flanker_std_DDM_subject487   1.4674   3.3930   0.3874   2.3964   0.3332   0.0000 -36.2276   0.0060       ML
 flanker_std_DDM_subject488   1.4048   5.0831   0.3629   3.8578   0.4021   0.0000 -75.9925   0.0030       ML
