id,meta_start,meta_captcha,meta_resolution_ratio,meta_resolution_height,dems_edu,dems_class_current,chaos01,chaos02,chaos03,chaos04,chaos05,chaos06,chaos07,chaos08,chaos09,chaos10,chaos11,chaos12,chaos13,chaos14,chaos15,unp01,unp02,unp03,unp04,unp05,unp06,unp07,unp08,unp_moving,unp_other_adults,unp_female_fig_num,unp_female_fig_rom,unp_male_fig_num,unp_male_fig_rom,quic01,quic02,quic03,quic04,quic05,quic06,quic07,quic08,quic09,quic10,quic11,quic12,quic13,quic14,quic15,quic16,quic17,quic18,quic19,quic20,quic21,quic22,quic23,quic24,quic25,quic26,quic27,quic28,quic29,quic30,quic31,quic32,quic33,quic34,quic35,quic36,quic37,change_env01,change_env02,change_env03,change_env04,change_env_mean,change_env_missing,chaos_mean,chaos_missing,quic_monitoring_mean,quic_monitoring_missing,quic_par_predict_mean,quic_par_predict_missing,quic_par_env_mean,quic_par_env_missing,quic_phys_env_mean,quic_phys_env_missing,quic_safety_mean,quic_safety_missing,quic_total_mean,quic_total_missing,unp_moving_binned,unp_male_fig_rom_binned,unp_female_fig_rom_binned,unp_pcunp_quic_comp,unp_subj_comp,unp_obj_comp,unp_comp,violence01,violence02,violence03,violence04,violence05,violence06,violence07,fighting_mean,vio_comp,ses01,ses02,ses03,ses04,ses05,ses06,ses07,ses_subj_comp,ses_subj_missing,ses_obj_comp,ses_obj_missing,ses_comp,att_style01,att_style02,att_style03,att_style04,att_style05,att_style06,att_style07,att_style08,att_style09,att_style10,att_style11,att_style12,att_style13,att_style14,att_style_int,att_style_ext,impuls01,impuls02,impuls03,impuls04,impuls05,fos01,fos02,fos03,fos04,fos05,fos06,fos07,fos08,fos09,fos10,fos11,fos12,fos13,fos14,fos15,impuls_mean,impuls_missing.x,fos_pa_mean,fos_pa_missing,fos_tp_mean,fos_tp_missing,fos_fc_mean,fos_fc_missing,fos_fo_mean,fos_fo_missing,depression01,depression02,depression03,depression04,depression05,depression06,depression07,depression08,depression09,depression10,depression11,depression12,depression13,depression14,depression15,depression16,depression17,depression18,depression19,depression20,depression_mean,impuls_missing.y,dems_ethnicity,dems_ethnicity_mixed,dems_age,dems_sex,dems_gender,dems_gender_4_text,att_check01,att_check02,att_getup,att_interrupted,att_noise,attention_check_sum,attention_interrupt_sum,ex_narb_NA_selfreport_pass,ex_narb_attention_checks_pass,ex_narb_suspect_responses_pass,ex_narb_resolution_ratio,ex_narb_resolution_height,rt_flanker_congruent,rt_flanker_incongruent,acc_flanker_congruent,acc_flanker_incongruent,flanker_data_long,rt_globloc_global,rt_globloc_local,acc_globloc_global,acc_globloc_local,a_flanker,t0_flanker,p_flanker,rd_flanker,sda_flanker,g2_flanker,bbic_flanker,interference_flanker,ssp_refit,hddm_a_fixed,hddm_v_local,hddm_v_global,hddm_t0_local,hddm_t0_global,final_width_px,scale_factor,no_resize,fullscreenenter,fullscreenexit,blur_event,focus_event,event_during_flanker,event_during_globloc
268,2023-05-09T14:05:12Z,1,1.7777777777777777,1080,3,4,4,2,3,3,1,1,3,3,2,1,1,2,1,2,5,2,3,1,1,1,1,1,3,1,1,1,0,1,0,1,5,3,3,5,3,4,1,4,5,4,4,1,2,1,5,4,4,4,5,1,2,1,1,1,3,1,1,1,2,1,3,3,2,1,1,1,1,3,1,3,2,0,2.2666666666666666,0,3.2222222222222223,0,3.3333333333333335,0,1.5,0,1.8571428571428572,0,1,0,2.5405405405405403,0,1,0,0,-0.09205828746713507,-0.13752931679917368,-0.13146459850610126,-0.13449695765263747,2,2,3,1,1,3,1,1,-0.5253101951872988,4,4,4,2,1,1,4,2.857142857142857,0,-0.4552878030683308,0,-0.5185492007591238,3,4,2,4,5,4,4,2,NA,5,4,4,3,3,3.6666666666666665,3.5714285714285716,2,2,1,3,1,4,4,3,5,3,1,2,4,2,3,2,4,3,1,1,1.8,0,2.8,0,2.8,0,2.8,0,2.8,0,1,1,1,3,1,1,2,2,1,1,1,2,1,1,1,3,2,2,1,1,1.45,0,"Asian or Asian American (e.g., Chinese, Japanese, and others)",0,21,0,1,NA,5,2,0,0,1,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,0.68471875,0.81003125,1,1,,0.7754210526315789,0.8261851851851852,0.6333333333333333,0.7714285714285715,0.144,0.261,0.349,0.007,1.32,152.33266962610233,1939.5104567430544,188.57142857142858,FALSE,1.235167135,1.0337457233666667,0.6514372272233333,0.44846285,0.49728638033333333,314,0.9303703703703704,0,1,0,3,4,FALSE,FALSE
269,2023-05-09T13:42:19Z,0.800000011920929,1.7786458333333333,768,6,3,4,2,3,2,4,1,2,1,4,4,2,2,3,2,2,2,2,2,2,2,2,1,3,1,2,0,0,0,0,2,2,2,2,2,3,2,2,2,4,2,4,4,3,4,2,4,4,3,4,4,2,2,4,3,4,4,2,3,4,1,2,1,2,4,4,3,4,4,4,4,4,0,2.533333333333333,0,2.111111111111111,0,3.5,0,3.1666666666666665,0,2.142857142857143,0,3.6666666666666665,0,2.864864864864865,0,1,0,0,0.31956596562285305,0.25328324020421583,0.45792898164474793,0.3556061109244819,2,2,4,2,2,2,2,2,0.055915182292406676,4,4,4,3,3,3,4,3.5714285714285716,0,-0.33323017374682445,0,-0.07054431228421917,2,2,4,2,2,2,3,3,2,4,NA,2,2,4,2.3333333333333335,2.857142857142857,1,1,1,1,1,3,4,3,5,3,4,4,2,4,4,2,3,2,4,2,1,0,3.2,0,3,0,3.6,0,3.2666666666666666,0,3,2,3,2,1,1,3,2,1,1,3,2,3,2,2,2,1,1,1,1,1.85,0,Black or African American,0,28,0,1,NA,5,2,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,0.721,0.7719655172413793,0.967741935483871,0.9354838709677419,,1.0630714285714287,0.7382666666666666,0.4666666666666667,0.4166666666666667,0.062,0.535,0.332,0.019,1.676,91.87802888544084,1983.0485578706196,88.21052631578947,FALSE,NA,NA,NA,NA,NA,304,0.9007407407407407,1,1,0,0,1,FALSE,FALSE
270,2023-05-09T13:52:06Z,0.8999999761581421,1.6,900,6,2,4,3,4,2,5,3,3,3,3,2,3,3,2,4,3,3,2,2,1,2,3,3,2,3,2,0,0,0,0,3,3,3,3,4,3,4,3,3,2,2,3,1,3,3,3,4,2,2,3,3,3,1,1,3,2,1,2,4,1,1,3,3,3,2,3,2,2,2,2,2,2,0,3.1333333333333333,0,3.2222222222222223,0,2.5833333333333335,0,1.8333333333333333,0,2.4285714285714284,0,2.3333333333333335,0,2.5675675675675675,0,2,0,0,0.2917266441578297,0.4768910776689671,0.07534324549644784,0.2761171615827075,3,3,4,2,2,3,4,2,0.430887021891016,4,2,4,4,2,2,3,3,0,0.4704729868441506,0,0.12829320273461406,4,2,4,2,2,4,4,4,2,2,5,5,4,3,3.7142857142857144,3,4,2,3,2,3,3,4,2,3,2,5,3,4,4,3,3,3,4,3,3,2.8,0,3.6,0,3.2,0,3,0,3.2666666666666666,0,2,2,2,2,2,3,3,2,2,2,3,3,1,2,1,3,1,2,1,3,2.1,0,"White, Caucasian, Anglo, European American",0,30,0,1,NA,5,2,0,0,1,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,0.48615625,0.59671875,1,1,,0.6990689655172414,0.81775,1,1,0.111,0.331,0.704,0.018,1.933,70.71521829303464,1853.6560409915421,107.3888888888889,FALSE,1.8972627066666667,2.2616255433333334,2.6274426166666665,0.40518376266666667,0.3492757753333333,430,1.2740740740740741,0,1,0,1,2,FALSE,FALSE
271,2023-05-09T13:39:35Z,1,1.7777777777777777,1080,3,2,4,3,3,2,4,3,5,4,3,3,5,4,3,4,3,4,5,1,1,4,5,3,4,0,2,0,0,0,0,4,4,3,4,4,4,4,4,5,3,2,4,1,3,2,1,1,5,5,5,5,3,1,3,1,3,2,2,1,2,2,1,2,3,2,1,3,1,2,2,2,1.75,0,3.533333333333333,0,4,0,3.0833333333333335,0,2.1666666666666665,0,1.8571428571428572,0,2,0,2.8378378378378377,0,0,0,0,1.1129866273760183,1.2032065106076517,-0.41194664002750653,0.3956299352900726,1,2,2,2,2,1,1,2,-0.31905665730620253,5,5,5,5,3,3,4,4.285714285714286,0,0.9714732307218753,0,1.1086080283981476,5,4,5,2,3,5,5,5,4,4,5,5,4,4,4.714285714285714,3.857142857142857,3,3,3,3,3,3,5,5,3,3,4,3,2,3,5,5,3,5,4,4,3,0,3.6,0,3.8,0,4,0,3.8,0,4,3,4,4,4,4,4,3,4,3,3,3,2,4,2,4,4,4,4,4,3.55,0,"White, Caucasian, Anglo, European American",0,28,1,2,NA,5,2,0,0,1,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,0.64353125,0.73553125,1,1,,1.0546666666666666,1.2645142857142857,1,0.9722222222222222,0.189,0.305,0.566,0.013,1.582,142.37947615470506,1929.7222092045688,121.69230769230771,TRUE,2.6168301666666665,1.63917451,1.9870122466666666,0.49700548666666666,0.39860493333333336,304,0.9007407407407407,1,1,0,0,1,FALSE,FALSE
272,2023-05-09T13:23:40Z,1,1.6,900,6,3,1,1,2,2,2,1,1,1,2,1,1,1,4,2,1,2,1,1,1,1,1,2,1,1,2,0,0,0,0,1,1,2,1,1,1,1,1,1,2,1,1,1,1,3,1,2,2,2,3,4,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,2,1,2,1,1.5,0,1.5333333333333334,0,1.1111111111111112,0,1.9166666666666667,0,1,0,1.4285714285714286,0,1,0,1.4054054054054055,0,1,0,0,-0.9809280513860946,-1.045173028692567,-0.27881299354381356,-0.6619930111181902,1,1,4,1,1,1,1,1,-0.7502932989464643,4,4,5,5,3,3,5,4.142857142857143,0,0.28678140321520745,0,0.610801761821544,5,5,5,1,3,5,5,5,3,4,5,5,5,5,4.714285714285714,4,5,5,3,5,4,3,3,3,3,4,5,3,3,4,5,4,3,3,3,2,4.4,0,3.4,0,3.4,0,3.4,0,3.4,0,2,3,2,1,4,2,2,2,2,3,2,2,1,1,1,1,2,2,1,1,1.85,0,"Hispanic of Latino (e.g., Mexican American, Central American, and others) & White, Caucasian, Anglo, European American",1,28,1,2,NA,5,2,0,1,3,0,1,TRUE,TRUE,TRUE,TRUE,TRUE,0.5962,0.6939354838709677,1,0.96875,,1.1060714285714286,1.1375882352941176,0.9655172413793104,0.9444444444444444,0.072,0.386,0.366,0.009,1.353,135.39043837244154,1964.6456222283207,150.33333333333334,FALSE,2.2096710833333333,1.2452328376666666,1.2648816073333333,0.356216657,0.32284664933333335,434,1.285925925925926,0,1,0,1,2,FALSE,FALSE
273,2023-05-09T14:01:19Z,1,1.7786458333333333,768,1,3,2,2,2,2,1,2,3,2,3,1,3,2,1,3,3,2,3,1,1,2,2,2,2,0,2,0,0,0,0,2,4,2,3,5,1,2,2,3,2,2,3,1,2,1,2,4,4,5,4,4,3,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,0,2.1333333333333333,0,2.6666666666666665,0,2.8333333333333335,0,1.3333333333333333,0,1.2857142857142858,0,1,0,2.108108108108108,0,0,0,0,-0.1994385274036537,-0.26527918971098347,-0.632969232584075,-0.4491242111475292,2,2,5,1,2,1,2,2,-0.019079185627315143,4,4,4,4,1,1,4,3.142857142857143,0,0.22940402443833705,0,0.05376609855712636,4,4,4,4,4,4,4,4,2,4,4,4,4,4,3.7142857142857144,4,2,2,2,2,2,4,4,4,5,3,5,4,4,3,4,5,4,5,4,2,2,0,4.4,0,4,0,3.6,0,4,0,1,1,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,1.7,0,"White, Caucasian, Anglo, European American",0,22,1,2,NA,5,2,0,0,1,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,0.55109375,0.63259375,1,1,,0.6306896551724138,0.6690555555555555,1,1,0.088,0.374,0.471,0.032,2.029,56.429345467453025,1841.5538067616164,63.40624999999999,FALSE,2.0917475666666667,3.219087013333333,3.07374705,0.358925511,0.306764192,456,1.3511111111111112,0,1,0,0,1,FALSE,FALSE
274,2023-05-09T14:01:56Z,0.800000011920929,1.7777777777777777,864,4,2,2,2,3,2,2,3,1,3,2,2,1,2,1,2,3,2,2,3,1,2,2,3,3,0,2,0,0,0,0,3,2,3,1,2,1,2,2,2,1,1,3,1,1,3,1,3,2,3,3,3,3,1,1,1,4,2,2,1,2,1,2,4,3,1,2,1,2,2,1,2,1.75,0,2.066666666666667,0,2,0,2.0833333333333335,0,2,0,2.142857142857143,0,1.3333333333333333,0,2,0,0,0,0,-0.04234521342245042,-0.18427374247945785,-0.41194664002750653,-0.2981101912534822,1,2,3,2,1,2,2,1,-0.5253101951872988,5,5,5,4,2,2,4,3.857142857142857,0,0.09578694781849872,0,0.3437051369091233,5,4,4,3,2,5,5,5,5,4,4,5,4,5,4.714285714285714,3.857142857142857,2,2,2,2,2,4,5,3,4,3,1,3,3,4,4,3,3,2,3,1,2,0,2.6,0,3.4,0,3.2,0,3.066666666666667,0,2,2,1,2,4,1,3,3,2,2,2,1,2,2,2,1,1,2,2,4,2.05,0,"White, Caucasian, Anglo, European American",0,27,1,2,NA,5,2,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,0.4841875,0.6260322580645161,1,0.96875,,0.595551724137931,0.778264705882353,0.9666666666666667,0.9444444444444444,0.075,0.339,0.528,0.011,1.604,65.94759559439399,1893.4013439971895,145.81818181818184,FALSE,1.73929723,1.6933322286666668,2.5547511633333335,0.3059088403333333,0.284734684,373,1.1051851851851853,0,1,0,0,1,FALSE,FALSE
275,2023-05-09T14:07:10Z,0.8999999761581421,1.778125,960,7,2,1,1,2,2,2,2,2,2,2,2,2,1,2,2,4,2,2,1,1,1,1,1,1,3,2,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,1,3,1,1,4,1,1,1,1,5,5,5,1,2,1,1,1,1,1,1,3,3,2,0,1.9333333333333333,0,1,0,1.4166666666666667,0,1.5,0,2.857142857142857,0,1,0,1.5675675675675675,0,2,0,0,-0.8854789492203002,-0.8177381622247516,0.07534324549644784,-0.37119745836415186,1,1,2,1,1,1,2,1,-0.8252876668661862,5,5,5,5,3,3,5,4.428571428571429,0,0.9025364046466728,0,1.1404982264813393,2,2,4,1,3,2,2,1,2,2,3,5,4,2,2.4285714285714284,2.5714285714285716,2,2,3,5,3,4,5,4,5,4,4,4,2,3,4,2,5,1,4,2,3,0,3.6,0,3.4,0,3.6,0,3.533333333333333,0,1,3,4,3,2,4,2,2,1,1,4,3,2,3,1,3,2,4,2,3,2.5,0,"White, Caucasian, Anglo, European American",0,21,0,1,NA,5,2,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,0.516875,0.5898387096774194,1,1,,0.7577272727272727,0.7521724137931034,0.7333333333333333,0.8285714285714286,0.154,0.275,0.645,0.024,1.62,58.66670604064352,1841.400792232731,67.5,FALSE,1.5045800066666666,1.0796936443333334,0.8325825305,0.33824242433333335,0.3143891793333333,456,1.3511111111111112,0,1,0,0,1,FALSE,FALSE
276,2023-05-09T13:53:29Z,1,1.7777777777777777,1026,3,4,3,2,3,2,3,2,2,3,3,2,2,3,2,3,3,3,5,2,1,2,3,3,2,2,2,0,0,0,0,1,4,3,3,3,3,2,3,3,4,3,2,3,3,4,2,3,3,4,3,3,3,3,2,1,2,1,2,3,3,1,3,3,3,2,3,2,3,4,2,2,2.75,0,2.533333333333333,0,2.7777777777777777,0,3.0833333333333335,0,2,0,2.5714285714285716,0,2.3333333333333335,0,2.675675675675676,0,1,0,0,0.5760854276934251,0.4295999335596736,0.08955799405046719,0.2595789638050704,3,3,4,4,3,2,4,5,1.6496025788920798,2,3,3,2,1,2,3,2.2857142857142856,0,-0.2715962194393876,0,-0.7030216288874684,3,1,5,4,2,2,4,4,2,2,4,5,3,3,3.142857142857143,3.142857142857143,2,3,2,3,2,3,5,2,5,5,4,2,5,4,4,5,4,4,3,3,2.4,0,3.4,0,4.6,0,3.6,0,3.8666666666666667,0,3,2,2,2,2,3,3,3,2,3,2,2,2,4,1,3,1,2,3,2,2.35,0,Black or African American,0,25,0,1,NA,5,2,0,0,1,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,0.8973125,0.9631666666666666,1,1,,1.0095,1.235111111111111,0.14814814814814814,0.3,0.107,0.558,0.332,0.065,2.104,106.29621461461024,1888.5692253193793,32.36923076923077,FALSE,NA,NA,NA,NA,NA,218,0.6459259259259259,0,1,0,1,2,FALSE,FALSE
277,2023-05-09T13:54:13Z,1,1.7777777777777777,1080,6,3,2,1,2,1,2,1,1,2,2,1,1,1,1,2,1,1,2,1,1,1,2,2,1,3,2,0,0,0,0,1,2,2,1,1,1,1,1,1,3,3,1,1,1,2,1,1,1,1,1,1,2,5,1,1,1,1,1,3,3,1,1,1,1,1,1,1,2,1,2,2,1.75,0,1.4,0,1.2222222222222223,0,1.4166666666666667,0,1.8333333333333333,0,1.5714285714285714,0,1,0,1.4324324324324325,0,2,0,0,-0.8914445181056623,-1.0376100904246068,0.001669047977591695,-0.5179705212235076,1,1,1,1,1,1,1,1,-0.97527640270563,5,5,5,5,4,3,5,4.571428571428571,0,1.4880795685711035,0,1.5770077850399356,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1.1428571428571428,1.1428571428571428,2,2,2,2,2,4,4,4,4,3,5,5,5,4,5,3,5,4,4,3,2,0,4.6,0,3.8,0,4,0,4.133333333333334,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,"Black or African American & White, Caucasian, Anglo, European American",1,29,1,2,NA,5,2,0,0,1,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,0.49116129032258066,0.57703125,0.96875,1,,0.6649642857142857,0.4939722222222222,0.9655172413793104,1,0.063,0.385,0.575,0.02,1.892,202.33942792202672,2036.3677523977703,94.6,FALSE,1.4538275676666668,3.5941152366666667,2.216545686,0.30780780333333335,0.3756589676666667,324,0.96,0,1,0,1,2,FALSE,FALSE
278,2023-05-09T14:01:44Z,1,1.6,900,6,3,2,1,1,1,1,1,2,1,1,1,1,1,1,2,3,1,1,1,1,2,2,2,2,0,2,0,0,0,0,1,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1.25,0,1.3333333333333333,0,1.1111111111111112,0,1.1666666666666667,0,1.1666666666666667,0,1.1428571428571428,0,1,0,1.135135135135135,0,0,0,0,-0.9928591891568188,-1.1342881326210623,-0.5592950350652188,-0.8467915838431406,1,1,3,1,1,1,1,1,-0.8252876668661862,5,5,5,5,4,4,5,4.714285714285714,0,0.7533132340553309,0,1.1972620064586184,5,3,4,2,4,2,4,2,2,4,5,5,5,4,3.2857142857142856,4,3,3,3,3,3,4,5,3,4,1,5,5,5,3,3,5,4,4,5,3,3,0,4.4,0,4.2,0,3.2,0,3.933333333333333,0,2,2,1,1,4,1,3,1,1,1,1,2,2,3,1,2,1,2,2,4,1.85,0,"White, Caucasian, Anglo, European American",0,27,1,2,NA,5,2,0,0,1,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,0.835625,0.9235806451612903,1,1,,NA,NA,NA,NA,0.372,0.22,0.61,0.014,1.516,63.55666702590908,1846.292604157739,108.28571428571428,TRUE,NA,NA,NA,NA,NA,304,0.9007407407407407,1,1,1,3,4,FALSE,TRUE
279,2023-05-09T14:12:31Z,0.8999999761581421,1.7777777777777777,864,6,4,3,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,3,1,1,1,1,1,1,2,2,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,3,3,4,2,3,3,2,1,1,3,2,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,1,1,2,2,1.5,0,1.3333333333333333,0,1,0,2.3333333333333335,0,1.1666666666666667,0,1.5714285714285714,0,1,0,1.5675675675675675,0,1,0,0,-0.8854789492203002,-1.060481144704824,-0.27881299354381356,-0.6696470691243187,1,1,1,1,1,1,1,1.5,-0.79715526584536,5,5,5,5,5,5,5,5,0,1.4880795685711035,0,1.8005348832588748,3,2,3,3,3,3,4,4,3,2,3,4,3,3,3.2857142857142856,2.857142857142857,3,2,4,3,3,3,3,4,2,3,3,3,2,3,3,3,3,4,3,3,3,0,3.2,0,2.8,0,3,0,3,0,1,1,1,2,1,1,1,2,1,1,2,2,2,1,1,1,1,2,1,1,1.3,0,"Asian or Asian American (e.g., Chinese, Japanese, and others)",0,25,1,2,NA,5,2,0,0,0,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,0.44765625,0.5451428571428572,1,0.9032258064516129,,0.6205185185185185,0.5928333333333333,0.9,1,0.062,0.34,0.595,0.019,2.02,166.5111041443251,2039.5910750389512,106.31578947368422,FALSE,1.51677056,2.3920890766666667,1.971131586,0.283919207,0.311608027,447,1.3244444444444445,0,1,0,0,1,FALSE,FALSE
280,2023-05-09T14:10:06Z,0.8999999761581421,1.6,800,6,2,3,5,5,4,4,3,5,4,5,3,5,5,1,5,5,2,3,1,2,3,4,4,4,4,1,2,0,8,0,3,4,2,5,5,5,4,4,5,1,3,4,1,5,1,3,1,4,5,5,5,2,2,1,1,5,5,1,5,5,5,1,1,5,1,5,3,2,2,2,2,2,0,4.133333333333334,0,4.111111111111111,0,3.1666666666666665,0,2.6666666666666665,0,3.2857142857142856,0,3,0,3.324324324324324,0,2,0,0,1.1050325355288688,1.4404823087976322,0.07534324549644784,0.75791277714704,5,5,5,5,5,5,4,4.5,2.29641948914875,1,3,3,3,1,1,2,2,0,-0.22152171243028276,0,-0.8210821168827549,4,1,5,3,1,4,4,4,3,2,4,4,2,4,3.4285714285714284,3,4,3,3,3,3,2,5,3,4,4,4,3,2,4,5,5,4,5,5,2,3.2,0,3.6,0,4.2,0,3.6,0,3.8,0,1,1,1,2,3,3,3,3,4,3,2,2,3,3,1,3,1,2,2,2,2.25,0,"Hispanic of Latino (e.g., Mexican American, Central American, and others)",0,26,0,1,NA,5,2,0,0,1,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,0.5093548387096775,0.570125,0.96875,1,,NA,NA,NA,NA,0.076,0.378,0.594,0.025,1.735,153.7387446718573,1978.815840090876,69.4,FALSE,NA,NA,NA,NA,NA,334,0.9896296296296296,0,1,0,0,1,FALSE,FALSE
281,2023-05-09T14:02:56Z,1,1.6,900,6,4,4,3,3,2,2,2,2,4,2,3,4,3,2,3,2,2,4,4,1,3,4,3,4,1,2,0,0,0,0,1,1,1,1,1,1,1,1,1,4,2,4,2,2,2,1,3,4,5,5,4,4,1,1,3,1,1,1,1,1,1,3,3,2,2,1,3,1,2,1,1,1.25,0,2.7333333333333334,0,1,0,3.1666666666666665,0,1.8333333333333333,0,1.7142857142857142,0,2,0,2.054054054054054,0,1,0,0,0.5044986010690797,0.46130960244220554,-0.3524871910626697,0.05441120568976793,1,1,2,1,1,1,1,2,-0.5440397610653681,4,4,4,4,2,2,4,3.4285714285714284,0,0.8723245671396381,0,0.6002571239422622,2,2,2,1,2,2,4,4,2,2,3,2,2,2,2.7142857142857144,1.8571428571428572,2,2,3,3,2,4,4,4,4,2,5,4,4,4,4,5,4,4,3,3,2.4,0,4.2,0,3.6,0,3.8,0,3.8666666666666667,0,2,2,2,2,2,2,3,2,1,1,2,2,2,3,2,2,2,2,2,3,2.05,0,"White, Caucasian, Anglo, European American",0,22,1,2,NA,5,2,0,0,1,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,0.6368709677419355,0.71865625,0.96875,1,,0.9588888888888889,1.0140571428571428,0.9310344827586207,0.9722222222222222,0.067,0.452,0.293,0.018,1.195,120.8985382567714,1946.4409121889253,66.3888888888889,FALSE,2.1614627366666666,1.710466677,1.7349014573333332,0.412945507,0.41431110066666665,442,1.3096296296296297,0,1,0,0,1,FALSE,FALSE
282,2023-05-09T14:04:26Z,1,1.6,900,4,3,4,2,3,3,3,1,2,2,2,3,2,3,3,3,3,2,3,1,1,1,1,1,1,2,2,0,0,0,0,2,3,3,3,3,2,3,2,3,1,2,1,2,3,1,3,3,2,1,2,1,3,1,1,1,2,1,1,2,3,2,3,2,2,1,1,1,1,1,2,2,1.5,0,2.6,0,2.6666666666666665,0,1.8333333333333333,0,1.5,0,2.142857142857143,0,1,0,1.972972972972973,0,1,0,0,-0.5732808442196814,-0.33343675386079347,-0.27881299354381356,-0.3061248737023035,3,3,4,3,2,3,2,1.5,0.17777151711102418,4,5,5,4,3,2,4,3.857142857142857,0,0.688632983510695,0,0.7102205193309605,4,3,3,4,5,1,3,3,3,5,5,4,4,5,3.142857142857143,4.285714285714286,2,2,2,3,2,4,4,3,4,2,3,4,3,3,2,5,4,3,3,4,2.2,0,3.6,0,3.4,0,3.2,0,3.4,0,2,1,2,3,2,3,4,4,4,1,2,4,1,1,1,4,1,3,1,3,2.35,0,Black or African American,0,23,1,2,NA,5,2,0,0,1,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,0.52765625,0.55184375,1,1,,0.7710666666666667,0.8704285714285714,1,0.9722222222222222,0.058,0.423,0.565,0.057,1.85,24.836010524024136,1804.784087463613,32.45614035087719,FALSE,1.9553057333333332,1.792747162,2.38648178,0.360251578,0.370904441,426,1.2622222222222224,0,1,0,1,2,FALSE,FALSE
283,2023-05-09T13:45:00Z,1,1.7777777777777777,864,6,3,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1.1333333333333333,0,1.1111111111111112,0,1,0,1,0,1,0,1,0,1.027027027027027,0,1,0,0,-1.3507933222785473,-1.4612257531685469,-0.42616138858152586,-0.9436935708750364,1,1,2,1,1,1,1,1,-0.9002820347859082,5,5,5,5,4,4,5,4.714285714285714,0,1.1206964013132172,0,1.4243894121191003,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1.1428571428571428,1,1,1,1,1,1,5,4,5,5,2,5,4,5,3,4,2,4,5,4,3,1,0,4.6,0,3.4,0,4,0,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,"Black or African American & White, Caucasian, Anglo, European American",1,30,0,1,NA,5,2,0,0,1,0,0,TRUE,TRUE,TRUE,TRUE,TRUE,0.55,0.685,0.9655172413793104,0.8064516129032258,,0.5683333333333334,0.6613333333333333,0.8,0.9428571428571428,0.065,0.367,0.368,0.008,1.599,88.1591343334768,1992.91173574334,199.875,FALSE,NA,NA,NA,NA,NA,303,0.8977777777777777,0,1,0,2,3,FALSE,FALSE
